GameID,Teams,Yards,Quarter,Date,Time
2009101101,CLE@BUF,0.0,1,2009-10-11,04:29
2009101101,CLE@BUF,0.0,1,2009-10-11,04:41
2009101112,IND@TEN,0.0,1,2009-10-11,06:04
2009101102,WAS@CAR,0.0,1,2009-10-11,06:44
2009101109,HOU@ARI,0.0,1,2009-10-11,07:14
2009101101,CLE@BUF,0.0,1,2009-10-11,07:16
2009101104,DAL@KC,0.0,1,2009-10-11,07:29
2009101106,TB@PHI,0.0,1,2009-10-11,09:25
2009101104,DAL@KC,0.0,1,2009-10-11,10:00
2009101111,JAC@SEA,0.0,1,2009-10-11,12:13
2009101112,IND@TEN,0.0,1,2009-10-11,12:15
2009101101,CLE@BUF,0.0,1,2009-10-11,12:19
2009101109,HOU@ARI,0.0,1,2009-10-11,13:51
2009101108,ATL@SF,0.0,1,2009-10-11,14:03
2009101103,PIT@DET,1.0,1,2009-10-11,14:05
2009101105,OAK@NYG,2.0,1,2009-10-11,01:44
2009101105,OAK@NYG,2.0,1,2009-10-11,05:04
2009101108,ATL@SF,3.0,1,2009-10-11,09:48
2009101102,WAS@CAR,3.0,1,2009-10-11,12:17
2009101106,TB@PHI,4.0,1,2009-10-11,13:08
2009101111,JAC@SEA,7.0,1,2009-10-11,00:22
2009101106,TB@PHI,9.0,1,2009-10-11,02:14
2009101102,WAS@CAR,10.0,1,2009-10-11,10:07
2009101106,TB@PHI,11.0,1,2009-10-11,08:08
2009101107,MIN@STL,12.0,1,2009-10-11,06:12
2009101101,CLE@BUF,15.0,1,2009-10-11,10:10
2009101110,NE@DEN,16.0,1,2009-10-11,02:29
2009101101,CLE@BUF,22.0,1,2009-10-11,02:58
2009101104,DAL@KC,-1.0,2,2009-10-11,08:49
2009101111,JAC@SEA,-1.0,2,2009-10-11,14:08
2009101104,DAL@KC,0.0,2,2009-10-11,00:07
2009101105,OAK@NYG,0.0,2,2009-10-11,00:51
2009101103,PIT@DET,0.0,2,2009-10-11,01:10
2009101109,HOU@ARI,0.0,2,2009-10-11,01:24
2009101111,JAC@SEA,0.0,2,2009-10-11,01:30
2009101105,OAK@NYG,0.0,2,2009-10-11,03:38
2009101109,HOU@ARI,0.0,2,2009-10-11,04:31
2009101100,CIN@BAL,0.0,2,2009-10-11,05:37
2009101104,DAL@KC,0.0,2,2009-10-11,05:43
2009101102,WAS@CAR,0.0,2,2009-10-11,06:23
2009101111,JAC@SEA,0.0,2,2009-10-11,06:23
2009101105,OAK@NYG,0.0,2,2009-10-11,07:34
2009101100,CIN@BAL,0.0,2,2009-10-11,08:26
2009101108,ATL@SF,0.0,2,2009-10-11,08:33
2009101110,NE@DEN,0.0,2,2009-10-11,09:42
2009101101,CLE@BUF,0.0,2,2009-10-11,11:02
2009101112,IND@TEN,0.0,2,2009-10-11,11:52
2009101101,CLE@BUF,0.0,2,2009-10-11,12:56
2009101111,JAC@SEA,0.0,2,2009-10-11,13:14
2009101110,NE@DEN,0.0,2,2009-10-11,13:40
2009101108,ATL@SF,0.0,2,2009-10-11,15:00
2009101108,ATL@SF,2.0,2,2009-10-11,04:57
2009101109,HOU@ARI,2.0,2,2009-10-11,09:37
2009101111,JAC@SEA,2.0,2,2009-10-11,14:51
2009101111,JAC@SEA,6.0,2,2009-10-11,03:15
2009101109,HOU@ARI,8.0,2,2009-10-11,06:43
2009101109,HOU@ARI,9.0,2,2009-10-11,11:43
2009101103,PIT@DET,11.0,2,2009-10-11,09:17
2009101100,CIN@BAL,15.0,2,2009-10-11,02:44
2009101105,OAK@NYG,15.0,2,2009-10-11,10:29
2009101112,IND@TEN,15.0,2,2009-10-11,13:44
2009101101,CLE@BUF,-15.0,3,2009-10-11,00:02
2009101100,CIN@BAL,-1.0,3,2009-10-11,09:39
2009101104,DAL@KC,0.0,3,2009-10-11,00:24
2009101112,IND@TEN,0.0,3,2009-10-11,01:17
2009101110,NE@DEN,0.0,3,2009-10-11,01:33
2009101108,ATL@SF,0.0,3,2009-10-11,02:52
2009101112,IND@TEN,0.0,3,2009-10-11,04:42
2009101107,MIN@STL,0.0,3,2009-10-11,06:07
2009101107,MIN@STL,0.0,3,2009-10-11,07:50
2009101101,CLE@BUF,0.0,3,2009-10-11,08:15
2009101111,JAC@SEA,0.0,3,2009-10-11,09:12
2009101109,HOU@ARI,0.0,3,2009-10-11,09:40
2009101102,WAS@CAR,0.0,3,2009-10-11,11:13
2009101104,DAL@KC,0.0,3,2009-10-11,11:26
2009101106,TB@PHI,0.0,3,2009-10-11,11:33
2009101100,CIN@BAL,0.0,3,2009-10-11,12:13
2009101104,DAL@KC,0.0,3,2009-10-11,13:04
2009101107,MIN@STL,0.0,3,2009-10-11,13:10
2009101106,TB@PHI,0.0,3,2009-10-11,13:57
2009101110,NE@DEN,0.0,3,2009-10-11,14:02
2009101110,NE@DEN,2.0,3,2009-10-11,00:31
2009101108,ATL@SF,3.0,3,2009-10-11,02:04
2009101106,TB@PHI,7.0,3,2009-10-11,09:29
2009101109,HOU@ARI,8.0,3,2009-10-11,00:44
2009101101,CLE@BUF,8.0,3,2009-10-11,04:45
2009101108,ATL@SF,10.0,3,2009-10-11,05:04
2009101100,CIN@BAL,11.0,3,2009-10-11,07:22
2009101105,OAK@NYG,14.0,3,2009-10-11,03:12
2009101105,OAK@NYG,16.0,3,2009-10-11,13:32
2009101109,HOU@ARI,62.0,3,2009-10-11,13:14
2009101105,OAK@NYG,-2.0,4,2009-10-11,02:07
2009101110,NE@DEN,-1.0,4,2009-10-11,04:00
2009101110,NE@DEN,0.0,4,2009-10-11,00:15
2009101112,IND@TEN,0.0,4,2009-10-11,01:06
2009101106,TB@PHI,0.0,4,2009-10-11,01:49
2009101100,CIN@BAL,0.0,4,2009-10-11,02:22
2009101101,CLE@BUF,0.0,4,2009-10-11,04:14
2009101102,WAS@CAR,0.0,4,2009-10-11,05:16
2009101100,CIN@BAL,0.0,4,2009-10-11,05:36
2009101106,TB@PHI,0.0,4,2009-10-11,05:50
2009101112,IND@TEN,0.0,4,2009-10-11,05:58
2009101109,HOU@ARI,0.0,4,2009-10-11,06:02
2009101101,CLE@BUF,0.0,4,2009-10-11,07:24
2009101110,NE@DEN,0.0,4,2009-10-11,10:10
2009101102,WAS@CAR,0.0,4,2009-10-11,10:15
2009101101,CLE@BUF,0.0,4,2009-10-11,11:02
2009101111,JAC@SEA,0.0,4,2009-10-11,12:05
2009101101,CLE@BUF,0.0,4,2009-10-11,12:29
2009101100,CIN@BAL,0.0,4,2009-10-11,13:59
2009101101,CLE@BUF,0.0,4,2009-10-11,14:00
2009101105,OAK@NYG,1.0,4,2009-10-11,08:44
2009101108,ATL@SF,2.0,4,2009-10-11,00:39
2009101100,CIN@BAL,3.0,4,2009-10-11,10:26
2009101103,PIT@DET,4.0,4,2009-10-11,03:17
2009101102,WAS@CAR,4.0,4,2009-10-11,12:22
2009101110,NE@DEN,6.0,4,2009-10-11,02:40
2009101103,PIT@DET,7.0,4,2009-10-11,08:06
2009101103,PIT@DET,9.0,4,2009-10-11,12:04
2009101109,HOU@ARI,13.0,4,2009-10-11,11:23
2009101103,PIT@DET,14.0,4,2009-10-11,10:08
2009101104,DAL@KC,0.0,5,2009-10-11,10:10
2009101104,DAL@KC,0.0,5,2009-10-11,12:10
2009101104,DAL@KC,7.0,5,2009-10-11,11:11
2009101200,NYJ@MIA,0.0,2,2009-10-12,10:40
2009101200,NYJ@MIA,9.0,2,2009-10-12,08:21
2009101200,NYJ@MIA,10.0,2,2009-10-12,01:13
2009101200,NYJ@MIA,0.0,3,2009-10-12,10:23
2009101200,NYJ@MIA,0.0,3,2009-10-12,12:23
2009101200,NYJ@MIA,9.0,3,2009-10-12,08:08
2009101200,NYJ@MIA,0.0,4,2009-10-12,08:54
2009101200,NYJ@MIA,10.0,4,2009-10-12,07:06
2009101801,DET@GB,0.0,1,2009-10-18,01:56
2009101812,CHI@ATL,0.0,1,2009-10-18,02:32
2009101803,BAL@MIN,0.0,1,2009-10-18,03:42
2009101802,STL@JAC,0.0,1,2009-10-18,03:47
2009101810,TEN@NE,0.0,1,2009-10-18,05:04
2009101804,NYG@NO,0.0,1,2009-10-18,05:08
2009101812,CHI@ATL,0.0,1,2009-10-18,05:10
2009101808,PHI@OAK,0.0,1,2009-10-18,05:35
2009101805,CLE@PIT,0.0,1,2009-10-18,06:22
2009101800,HOU@CIN,0.0,1,2009-10-18,06:32
2009101806,CAR@TB,0.0,1,2009-10-18,07:13
2009101806,CAR@TB,0.0,1,2009-10-18,07:23
2009101807,KC@WAS,0.0,1,2009-10-18,07:40
2009101808,PHI@OAK,0.0,1,2009-10-18,07:46
2009101807,KC@WAS,0.0,1,2009-10-18,08:46
2009101805,CLE@PIT,0.0,1,2009-10-18,09:39
2009101808,PHI@OAK,0.0,1,2009-10-18,10:21
2009101800,HOU@CIN,0.0,1,2009-10-18,11:02
2009101805,CLE@PIT,0.0,1,2009-10-18,12:03
2009101811,BUF@NYJ,0.0,1,2009-10-18,14:00
2009101807,KC@WAS,0.0,1,2009-10-18,14:10
2009101801,DET@GB,1.0,1,2009-10-18,06:07
2009101810,TEN@NE,1.0,1,2009-10-18,08:27
2009101808,PHI@OAK,1.0,1,2009-10-18,12:16
2009101806,CAR@TB,6.0,1,2009-10-18,13:25
2009101803,BAL@MIN,8.0,1,2009-10-18,05:21
2009101802,STL@JAC,11.0,1,2009-10-18,05:52
2009101803,BAL@MIN,13.0,1,2009-10-18,09:48
2009101808,PHI@OAK,14.0,1,2009-10-18,13:33
2009101812,CHI@ATL,19.0,1,2009-10-18,14:03
2009101811,BUF@NYJ,20.0,1,2009-10-18,05:23
2009101805,CLE@PIT,26.0,1,2009-10-18,07:28
2009101812,CHI@ATL,33.0,1,2009-10-18,00:50
2009101810,TEN@NE,35.0,1,2009-10-18,13:36
2009101803,BAL@MIN,-2.0,2,2009-10-18,06:42
2009101806,CAR@TB,0.0,2,2009-10-18,00:20
2009101809,ARI@SEA,0.0,2,2009-10-18,00:49
2009101806,CAR@TB,0.0,2,2009-10-18,01:05
2009101810,TEN@NE,0.0,2,2009-10-18,01:22
2009101811,BUF@NYJ,0.0,2,2009-10-18,01:39
2009101803,BAL@MIN,0.0,2,2009-10-18,01:59
2009101807,KC@WAS,0.0,2,2009-10-18,02:22
2009101800,HOU@CIN,0.0,2,2009-10-18,02:24
2009101811,BUF@NYJ,0.0,2,2009-10-18,02:31
2009101800,HOU@CIN,0.0,2,2009-10-18,03:32
2009101808,PHI@OAK,0.0,2,2009-10-18,03:53
2009101800,HOU@CIN,0.0,2,2009-10-18,04:45
2009101811,BUF@NYJ,0.0,2,2009-10-18,04:48
2009101802,STL@JAC,0.0,2,2009-10-18,07:08
2009101805,CLE@PIT,0.0,2,2009-10-18,07:31
2009101811,BUF@NYJ,0.0,2,2009-10-18,08:15
2009101806,CAR@TB,0.0,2,2009-10-18,08:38
2009101803,BAL@MIN,0.0,2,2009-10-18,09:52
2009101807,KC@WAS,0.0,2,2009-10-18,10:33
2009101801,DET@GB,0.0,2,2009-10-18,10:35
2009101802,STL@JAC,0.0,2,2009-10-18,11:07
2009101809,ARI@SEA,0.0,2,2009-10-18,11:15
2009101812,CHI@ATL,0.0,2,2009-10-18,12:18
2009101801,DET@GB,0.0,2,2009-10-18,12:27
2009101811,BUF@NYJ,0.0,2,2009-10-18,12:37
2009101811,BUF@NYJ,0.0,2,2009-10-18,13:34
2009101807,KC@WAS,0.0,2,2009-10-18,14:16
2009101808,PHI@OAK,0.0,2,2009-10-18,14:51
2009101803,BAL@MIN,2.0,2,2009-10-18,15:00
2009101810,TEN@NE,3.0,2,2009-10-18,04:53
2009101803,BAL@MIN,3.0,2,2009-10-18,12:46
2009101807,KC@WAS,10.0,2,2009-10-18,03:48
2009101803,BAL@MIN,11.0,2,2009-10-18,03:34
2009101807,KC@WAS,11.0,2,2009-10-18,11:37
2009101809,ARI@SEA,13.0,2,2009-10-18,08:19
2009101812,CHI@ATL,20.0,2,2009-10-18,05:23
2009101800,HOU@CIN,30.0,2,2009-10-18,06:26
2009101801,DET@GB,45.0,2,2009-10-18,05:31
2009101804,NYG@NO,-2.0,3,2009-10-18,02:47
2009101800,HOU@CIN,0.0,3,2009-10-18,00:07
2009101803,BAL@MIN,0.0,3,2009-10-18,01:00
2009101809,ARI@SEA,0.0,3,2009-10-18,01:11
2009101808,PHI@OAK,0.0,3,2009-10-18,02:34
2009101802,STL@JAC,0.0,3,2009-10-18,02:40
2009101802,STL@JAC,0.0,3,2009-10-18,04:05
2009101800,HOU@CIN,0.0,3,2009-10-18,06:49
2009101808,PHI@OAK,0.0,3,2009-10-18,07:01
2009101807,KC@WAS,0.0,3,2009-10-18,07:12
2009101800,HOU@CIN,0.0,3,2009-10-18,08:07
2009101812,CHI@ATL,0.0,3,2009-10-18,08:24
2009101809,ARI@SEA,0.0,3,2009-10-18,10:04
2009101802,STL@JAC,0.0,3,2009-10-18,10:39
2009101809,ARI@SEA,0.0,3,2009-10-18,10:53
2009101812,CHI@ATL,0.0,3,2009-10-18,11:30
2009101802,STL@JAC,0.0,3,2009-10-18,12:30
2009101801,DET@GB,0.0,3,2009-10-18,13:13
2009101805,CLE@PIT,1.0,3,2009-10-18,06:59
2009101803,BAL@MIN,1.0,3,2009-10-18,13:03
2009101811,BUF@NYJ,1.0,3,2009-10-18,13:22
2009101812,CHI@ATL,2.0,3,2009-10-18,07:26
2009101804,NYG@NO,2.0,3,2009-10-18,13:20
2009101809,ARI@SEA,4.0,3,2009-10-18,13:16
2009101800,HOU@CIN,5.0,3,2009-10-18,01:36
2009101809,ARI@SEA,5.0,3,2009-10-18,06:10
2009101808,PHI@OAK,11.0,3,2009-10-18,03:28
2009101804,NYG@NO,27.0,3,2009-10-18,12:14
2009101806,CAR@TB,34.0,3,2009-10-18,05:48
2009101809,ARI@SEA,36.0,3,2009-10-18,05:24
2009101809,ARI@SEA,0.0,4,2009-10-18,01:11
2009101804,NYG@NO,0.0,4,2009-10-18,01:13
2009101810,TEN@NE,0.0,4,2009-10-18,02:44
2009101800,HOU@CIN,0.0,4,2009-10-18,03:44
2009101808,PHI@OAK,0.0,4,2009-10-18,03:49
2009101810,TEN@NE,0.0,4,2009-10-18,04:12
2009101809,ARI@SEA,0.0,4,2009-10-18,05:44
2009101804,NYG@NO,0.0,4,2009-10-18,06:04
2009101809,ARI@SEA,0.0,4,2009-10-18,07:13
2009101807,KC@WAS,0.0,4,2009-10-18,07:53
2009101811,BUF@NYJ,0.0,4,2009-10-18,09:17
2009101807,KC@WAS,0.0,4,2009-10-18,10:03
2009101812,CHI@ATL,0.0,4,2009-10-18,10:06
2009101805,CLE@PIT,0.0,4,2009-10-18,12:00
2009101806,CAR@TB,0.0,4,2009-10-18,12:27
2009101808,PHI@OAK,0.0,4,2009-10-18,13:34
2009101807,KC@WAS,0.0,4,2009-10-18,13:38
2009101801,DET@GB,0.0,4,2009-10-18,14:30
2009101804,NYG@NO,0.0,4,2009-10-18,15:00
2009101802,STL@JAC,2.0,4,2009-10-18,07:06
2009101807,KC@WAS,5.0,4,2009-10-18,06:06
2009101802,STL@JAC,6.0,4,2009-10-18,14:24
2009101807,KC@WAS,8.0,4,2009-10-18,12:07
2009101808,PHI@OAK,8.0,4,2009-10-18,14:36
2009101803,BAL@MIN,9.0,4,2009-10-18,03:47
2009101808,PHI@OAK,10.0,4,2009-10-18,08:00
2009101809,ARI@SEA,10.0,4,2009-10-18,11:08
2009101800,HOU@CIN,12.0,4,2009-10-18,13:30
2009101804,NYG@NO,24.0,4,2009-10-18,04:27
2009101809,ARI@SEA,24.0,4,2009-10-18,09:37
2009101811,BUF@NYJ,27.0,4,2009-10-18,04:12
2009101811,BUF@NYJ,-2.0,5,2009-10-18,09:36
2009101811,BUF@NYJ,0.0,5,2009-10-18,07:59
2009101900,DEN@SD,0.0,1,2009-10-19,10:59
2009101900,DEN@SD,1.0,1,2009-10-19,14:13
2009101900,DEN@SD,71.0,2,2009-10-19,06:11
2009101900,DEN@SD,77.0,2,2009-10-19,01:20
2009101900,DEN@SD,0.0,3,2009-10-19,12:42
2009101900,DEN@SD,0.0,4,2009-10-19,08:00
2009101900,DEN@SD,5.0,4,2009-10-19,11:49
2009102507,BUF@CAR,-2.0,1,2009-10-25,05:37
2009102505,IND@STL,0.0,1,2009-10-25,00:14
2009102503,SD@KC,0.0,1,2009-10-25,00:27
2009102511,ARI@NYG,0.0,1,2009-10-25,00:36
2009102509,ATL@DAL,0.0,1,2009-10-25,02:13
2009102504,MIN@PIT,0.0,1,2009-10-25,04:34
2009102506,NE@TB,0.0,1,2009-10-25,05:09
2009102500,CHI@CIN,0.0,1,2009-10-25,05:26
2009102507,BUF@CAR,0.0,1,2009-10-25,06:31
2009102502,SF@HOU,0.0,1,2009-10-25,08:08
2009102504,MIN@PIT,0.0,1,2009-10-25,08:17
2009102510,NO@MIA,0.0,1,2009-10-25,08:26
2009102508,NYJ@OAK,0.0,1,2009-10-25,08:50
2009102511,ARI@NYG,0.0,1,2009-10-25,08:55
2009102504,MIN@PIT,0.0,1,2009-10-25,09:52
2009102511,ARI@NYG,0.0,1,2009-10-25,10:30
2009102502,SF@HOU,0.0,1,2009-10-25,11:16
2009102504,MIN@PIT,0.0,1,2009-10-25,11:20
2009102508,NYJ@OAK,0.0,1,2009-10-25,11:35
2009102503,SD@KC,0.0,1,2009-10-25,12:40
2009102502,SF@HOU,0.0,1,2009-10-25,12:54
2009102507,BUF@CAR,0.0,1,2009-10-25,13:30
2009102501,GB@CLE,2.0,1,2009-10-25,12:53
2009102507,BUF@CAR,3.0,1,2009-10-25,12:08
2009102504,MIN@PIT,5.0,1,2009-10-25,13:44
2009102509,ATL@DAL,10.0,1,2009-10-25,05:25
2009102511,ARI@NYG,11.0,1,2009-10-25,05:47
2009102509,ATL@DAL,12.0,1,2009-10-25,04:06
2009102502,SF@HOU,12.0,1,2009-10-25,06:49
2009102510,NO@MIA,14.0,1,2009-10-25,03:57
2009102510,NO@MIA,14.0,1,2009-10-25,12:36
2009102506,NE@TB,15.0,1,2009-10-25,06:52
2009102503,SD@KC,17.0,1,2009-10-25,14:12
2009102506,NE@TB,24.0,1,2009-10-25,01:10
2009102502,SF@HOU,68.0,1,2009-10-25,01:00
2009102502,SF@HOU,83.0,1,2009-10-25,11:16
2009102510,NO@MIA,-2.0,2,2009-10-25,02:31
2009102505,IND@STL,0.0,2,2009-10-25,00:47
2009102504,MIN@PIT,0.0,2,2009-10-25,01:46
2009102506,NE@TB,0.0,2,2009-10-25,03:17
2009102508,NYJ@OAK,0.0,2,2009-10-25,05:27
2009102506,NE@TB,0.0,2,2009-10-25,06:39
2009102503,SD@KC,0.0,2,2009-10-25,07:13
2009102511,ARI@NYG,0.0,2,2009-10-25,07:36
2009102505,IND@STL,0.0,2,2009-10-25,07:51
2009102511,ARI@NYG,0.0,2,2009-10-25,08:38
2009102507,BUF@CAR,0.0,2,2009-10-25,09:23
2009102511,ARI@NYG,0.0,2,2009-10-25,10:12
2009102504,MIN@PIT,0.0,2,2009-10-25,10:42
2009102502,SF@HOU,0.0,2,2009-10-25,11:32
2009102508,NYJ@OAK,0.0,2,2009-10-25,11:33
2009102511,ARI@NYG,0.0,2,2009-10-25,12:04
2009102505,IND@STL,0.0,2,2009-10-25,12:39
2009102508,NYJ@OAK,0.0,2,2009-10-25,13:52
2009102500,CHI@CIN,0.0,2,2009-10-25,14:27
2009102509,ATL@DAL,0.0,2,2009-10-25,15:00
2009102509,ATL@DAL,2.0,2,2009-10-25,04:20
2009102507,BUF@CAR,2.0,2,2009-10-25,13:03
2009102504,MIN@PIT,3.0,2,2009-10-25,03:34
2009102510,NO@MIA,3.0,2,2009-10-25,04:24
2009102506,NE@TB,3.0,2,2009-10-25,12:29
2009102507,BUF@CAR,4.0,2,2009-10-25,05:34
2009102502,SF@HOU,4.0,2,2009-10-25,06:57
2009102507,BUF@CAR,5.0,2,2009-10-25,01:51
2009102501,GB@CLE,5.0,2,2009-10-25,11:09
2009102501,GB@CLE,6.0,2,2009-10-25,09:14
2009102506,NE@TB,8.0,2,2009-10-25,00:24
2009102505,IND@STL,10.0,2,2009-10-25,14:19
2009102505,IND@STL,11.0,2,2009-10-25,05:53
2009102506,NE@TB,11.0,2,2009-10-25,09:53
2009102504,MIN@PIT,11.0,2,2009-10-25,12:27
2009102509,ATL@DAL,-11.0,3,2009-10-25,01:04
2009102509,ATL@DAL,-1.0,3,2009-10-25,12:07
2009102508,NYJ@OAK,-1.0,3,2009-10-25,13:45
2009102506,NE@TB,0.0,3,2009-10-25,00:37
2009102504,MIN@PIT,0.0,3,2009-10-25,01:02
2009102505,IND@STL,0.0,3,2009-10-25,01:47
2009102506,NE@TB,0.0,3,2009-10-25,02:42
2009102503,SD@KC,0.0,3,2009-10-25,02:53
2009102504,MIN@PIT,0.0,3,2009-10-25,03:05
2009102511,ARI@NYG,0.0,3,2009-10-25,06:18
2009102506,NE@TB,0.0,3,2009-10-25,06:48
2009102506,NE@TB,0.0,3,2009-10-25,07:57
2009102502,SF@HOU,0.0,3,2009-10-25,08:03
2009102503,SD@KC,0.0,3,2009-10-25,08:15
2009102511,ARI@NYG,0.0,3,2009-10-25,08:43
2009102507,BUF@CAR,0.0,3,2009-10-25,09:27
2009102505,IND@STL,0.0,3,2009-10-25,11:22
2009102507,BUF@CAR,0.0,3,2009-10-25,12:56
2009102510,NO@MIA,1.0,3,2009-10-25,08:23
2009102511,ARI@NYG,1.0,3,2009-10-25,14:10
2009102508,NYJ@OAK,4.0,3,2009-10-25,03:40
2009102506,NE@TB,6.0,3,2009-10-25,01:47
2009102505,IND@STL,6.0,3,2009-10-25,09:13
2009102510,NO@MIA,6.0,3,2009-10-25,12:40
2009102507,BUF@CAR,7.0,3,2009-10-25,03:13
2009102502,SF@HOU,10.0,3,2009-10-25,05:40
2009102507,BUF@CAR,10.0,3,2009-10-25,11:00
2009102503,SD@KC,18.0,3,2009-10-25,07:23
2009102501,GB@CLE,-2.0,4,2009-10-25,06:01
2009102501,GB@CLE,0.0,4,2009-10-25,00:35
2009102500,CHI@CIN,0.0,4,2009-10-25,00:39
2009102502,SF@HOU,0.0,4,2009-10-25,01:50
2009102503,SD@KC,0.0,4,2009-10-25,01:54
2009102506,NE@TB,0.0,4,2009-10-25,02:00
2009102500,CHI@CIN,0.0,4,2009-10-25,02:14
2009102511,ARI@NYG,0.0,4,2009-10-25,03:00
2009102511,ARI@NYG,0.0,4,2009-10-25,04:58
2009102503,SD@KC,0.0,4,2009-10-25,05:00
2009102507,BUF@CAR,0.0,4,2009-10-25,05:25
2009102500,CHI@CIN,0.0,4,2009-10-25,08:19
2009102501,GB@CLE,0.0,4,2009-10-25,09:04
2009102508,NYJ@OAK,0.0,4,2009-10-25,11:04
2009102511,ARI@NYG,0.0,4,2009-10-25,14:50
2009102507,BUF@CAR,3.0,4,2009-10-25,12:40
2009102510,NO@MIA,4.0,4,2009-10-25,13:05
2009102504,MIN@PIT,5.0,4,2009-10-25,03:31
2009102501,GB@CLE,9.0,4,2009-10-25,07:25
2009102510,NO@MIA,9.0,4,2009-10-25,08:15
2009102506,NE@TB,15.0,4,2009-10-25,06:46
2009102511,ARI@NYG,16.0,4,2009-10-25,13:27
2009102509,ATL@DAL,73.0,4,2009-10-25,08:55
2009102600,PHI@WAS,-1.0,1,2009-10-26,10:55
2009102600,PHI@WAS,0.0,1,2009-10-26,01:53
2009102600,PHI@WAS,0.0,1,2009-10-26,06:00
2009102600,PHI@WAS,29.0,1,2009-10-26,04:14
2009102600,PHI@WAS,0.0,2,2009-10-26,03:03
2009102600,PHI@WAS,0.0,2,2009-10-26,05:55
2009102600,PHI@WAS,-1.0,3,2009-10-26,09:58
2009102600,PHI@WAS,0.0,3,2009-10-26,03:51
2009102600,PHI@WAS,0.0,3,2009-10-26,11:57
2009102600,PHI@WAS,1.0,3,2009-10-26,00:38
2009102600,PHI@WAS,3.0,3,2009-10-26,07:58
2009102600,PHI@WAS,0.0,4,2009-10-26,04:07
2009102600,PHI@WAS,0.0,4,2009-10-26,13:14
2009102600,PHI@WAS,0.0,4,2009-10-26,14:50
2009102600,PHI@WAS,11.0,4,2009-10-26,09:48
2009110102,CLE@CHI,-2.0,1,2009-11-01,07:38
2009110109,JAC@TEN,0.0,1,2009-11-01,00:54
2009110107,MIA@NYJ,0.0,1,2009-11-01,02:53
2009110100,DEN@BAL,0.0,1,2009-11-01,04:50
2009110109,JAC@TEN,0.0,1,2009-11-01,06:51
2009110111,NYG@PHI,0.0,1,2009-11-01,06:51
2009110108,OAK@SD,0.0,1,2009-11-01,06:54
2009110101,HOU@BUF,0.0,1,2009-11-01,08:22
2009110105,MIN@GB,0.0,1,2009-11-01,08:23
2009110107,MIA@NYJ,0.0,1,2009-11-01,08:26
2009110100,DEN@BAL,0.0,1,2009-11-01,09:10
2009110102,CLE@CHI,0.0,1,2009-11-01,09:38
2009110106,SF@IND,0.0,1,2009-11-01,09:40
2009110102,CLE@CHI,0.0,1,2009-11-01,11:08
2009110102,CLE@CHI,0.0,1,2009-11-01,12:01
2009110106,SF@IND,0.0,1,2009-11-01,12:25
2009110100,DEN@BAL,0.0,1,2009-11-01,13:07
2009110103,SEA@DAL,1.0,1,2009-11-01,13:06
2009110105,MIN@GB,2.0,1,2009-11-01,07:20
2009110108,OAK@SD,2.0,1,2009-11-01,09:44
2009110105,MIN@GB,3.0,1,2009-11-01,11:43
2009110106,SF@IND,5.0,1,2009-11-01,08:02
2009110100,DEN@BAL,7.0,1,2009-11-01,10:49
2009110107,MIA@NYJ,8.0,1,2009-11-01,01:48
2009110107,MIA@NYJ,8.0,1,2009-11-01,11:01
2009110107,MIA@NYJ,8.0,1,2009-11-01,11:02
2009110106,SF@IND,8.0,1,2009-11-01,12:15
2009110108,OAK@SD,9.0,1,2009-11-01,04:53
2009110107,MIA@NYJ,9.0,1,2009-11-01,13:02
2009110101,HOU@BUF,11.0,1,2009-11-01,09:56
2009110104,STL@DET,12.0,1,2009-11-01,10:01
2009110107,MIA@NYJ,13.0,1,2009-11-01,06:58
2009110101,HOU@BUF,14.0,1,2009-11-01,03:38
2009110102,CLE@CHI,32.0,1,2009-11-01,13:43
2009110101,HOU@BUF,70.0,1,2009-11-01,06:28
2009110106,SF@IND,-1.0,2,2009-11-01,01:57
2009110107,MIA@NYJ,0.0,2,2009-11-01,01:18
2009110110,CAR@ARI,0.0,2,2009-11-01,02:00
2009110104,STL@DET,0.0,2,2009-11-01,03:12
2009110109,JAC@TEN,0.0,2,2009-11-01,03:48
2009110108,OAK@SD,0.0,2,2009-11-01,04:37
2009110107,MIA@NYJ,0.0,2,2009-11-01,05:35
2009110102,CLE@CHI,0.0,2,2009-11-01,07:07
2009110107,MIA@NYJ,0.0,2,2009-11-01,07:12
2009110104,STL@DET,0.0,2,2009-11-01,08:02
2009110107,MIA@NYJ,0.0,2,2009-11-01,09:19
2009110101,HOU@BUF,0.0,2,2009-11-01,10:44
2009110111,NYG@PHI,0.0,2,2009-11-01,10:54
2009110100,DEN@BAL,0.0,2,2009-11-01,11:01
2009110100,DEN@BAL,0.0,2,2009-11-01,12:49
2009110110,CAR@ARI,0.0,2,2009-11-01,13:23
2009110100,DEN@BAL,0.0,2,2009-11-01,14:19
2009110111,NYG@PHI,2.0,2,2009-11-01,07:53
2009110109,JAC@TEN,2.0,2,2009-11-01,14:01
2009110100,DEN@BAL,3.0,2,2009-11-01,00:37
2009110105,MIN@GB,3.0,2,2009-11-01,09:19
2009110110,CAR@ARI,3.0,2,2009-11-01,11:39
2009110106,SF@IND,4.0,2,2009-11-01,04:32
2009110109,JAC@TEN,6.0,2,2009-11-01,00:26
2009110106,SF@IND,7.0,2,2009-11-01,08:32
